price,vehicleType,yearOfRegistration,gearbox,kilometer,monthOfRegistration,fuelType,notRepairedDamage
1500,small_car,1997,manual,150000,5,petrol,no
6200,small_car,2009,manual,20000,3,petrol,no
3990,small_car,2004,manual,125000,5,petrol,no
4500,small_car,2008,manual,60000,4,petrol,no
2800,convertible,2004,manual,150000,7,petrol,no
1200,small_car,2001,manual,150000,10,petrol,yes
1499,small_car,2004,manual,150000,3,petrol,no
5995,convertible,2004,manual,90000,5,petrol,no
700,small_car,2004,manual,150000,1,petrol,yes
5500,small_car,2011,manual,90000,11,petrol,no
1899,coupe,2001,manual,150000,9,petrol,no
8450,convertible,2003,automatic,150000,4,petrol,no
2500,small_car,2005,manual,150000,5,petrol,no
700,small_car,1999,manual,150000,0,petrol,no
700,convertible,1994,manual,150000,7,petrol,yes
350,small_car,1997,manual,150000,6,petrol,no
2150,coupe,1998,manual,150000,9,petrol,no
3333,small_car,2001,manual,125000,7,petrol,no
5000,suv,2003,manual,125000,2,diesel,no
3000,small_car,2005,manual,50000,8,petrol,no
1000,small_car,1998,manual,150000,11,diesel,no
1600,small_car,2002,manual,150000,2,petrol,no
2499,small_car,2005,manual,150000,3,petrol,no
2400,convertible,2002,manual,150000,7,petrol,no
6840,small_car,2012,automatic,10000,11,petrol,no
8300,small_car,2012,automatic,50000,2,petrol,no
3900,small_car,2007,manual,150000,10,petrol,no
7150,small_car,2006,manual,125000,1,petrol,no
350,small_car,1996,manual,150000,10,petrol,no
1999,convertible,2003,manual,125000,5,petrol,no
3700,convertible,1998,manual,150000,8,petrol,no
4200,small_car,2002,automatic,150000,2,diesel,no
2200,small_car,2004,manual,125000,0,petrol,no
1340,small_car,2002,manual,100000,4,petrol,no
500,small_car,1992,manual,150000,7,petrol,no
2800,coupe,2000,manual,150000,6,petrol,no
6000,coupe,2005,automatic,150000,5,petrol,no
3333,small_car,2004,manual,125000,4,petrol,no
2300,small_car,2003,manual,70000,11,petrol,no
1850,small_car,2002,manual,100000,5,diesel,no
8200,small_car,2004,manual,90000,4,petrol,no
1150,small_car,2000,automatic,150000,2,petrol,no
9450,small_car,2012,manual,50000,4,petrol,no
499,small_car,1998,manual,125000,12,petrol,no
700,small_car,1999,manual,150000,3,petrol,no
550,convertible,2004,manual,100000,4,petrol,yes
4900,small_car,2009,manual,60000,5,petrol,no
1100,small_car,2001,manual,150000,6,petrol,no
1250,small_car,1998,manual,100000,3,petrol,no
350,small_car,1995,manual,150000,4,petrol,no
950,small_car,1998,manual,150000,2,petrol,no
6200,small_car,2009,manual,60000,3,petrol,no
1600,small_car,2006,manual,100000,9,petrol,no
1250,small_car,2001,manual,150000,3,petrol,no
7500,suv,2004,automatic,150000,6,diesel,no
1999,small_car,2006,manual,100000,11,petrol,no
999,small_car,2002,manual,100000,11,petrol,no
4690,coupe,2000,manual,150000,4,petrol,no
9749,small_car,2012,manual,50000,11,petrol,yes
2800,small_car,2009,manual,90000,2,petrol,no
3990,small_car,2009,manual,70000,8,petrol,no
1250,small_car,2001,manual,150000,4,petrol,no
2450,small_car,2006,manual,150000,6,petrol,no
1300,small_car,2001,manual,80000,5,petrol,no
250,small_car,1995,manual,150000,4,petrol,yes
5800,small_car,2008,automatic,40000,6,petrol,no
2699,convertible,2000,automatic,70000,12,petrol,no
6990,small_car,2009,manual,100000,3,petrol,no
9950,suv,2010,manual,70000,10,petrol,no
999,small_car,1997,manual,150000,2,petrol,no
1499,small_car,2002,manual,150000,4,petrol,no
5880,suv,2001,automatic,150000,3,petrol,no
4700,small_car,2009,manual,80000,2,petrol,no
700,small_car,2000,manual,125000,7,petrol,no
5300,small_car,2010,automatic,40000,3,petrol,no
1200,small_car,2001,manual,150000,5,petrol,no
8900,convertible,2001,manual,150000,5,petrol,no
1699,small_car,2001,manual,150000,8,petrol,no
2600,small_car,2008,manual,150000,10,petrol,no
5500,small_car,2003,manual,150000,6,petrol,no
4299,small_car,2003,manual,150000,4,petrol,no
5800,small_car,2009,manual,90000,0,petrol,no
500,small_car,1998,manual,150000,6,petrol,no
3600,small_car,2007,manual,40000,12,petrol,no
793,small_car,1997,manual,150000,5,petrol,no
6650,convertible,2010,manual,80000,10,petrol,no
1500,small_car,1999,manual,90000,1,petrol,no
6000,coupe,2003,automatic,150000,5,petrol,no
750,convertible,1999,manual,150000,5,petrol,yes
2500,convertible,2002,automatic,100000,6,petrol,no
5990,small_car,2010,manual,80000,9,petrol,no
380,small_car,1998,manual,150000,12,petrol,no
3300,convertible,2005,manual,150000,10,petrol,no
9900,coupe,1997,automatic,150000,5,petrol,yes
3500,small_car,2004,manual,100000,5,petrol,no
2500,small_car,2006,manual,70000,10,petrol,no
2300,coupe,1999,manual,150000,8,petrol,no
2490,suv,2003,manual,150000,1,petrol,no
8990,suv,2004,automatic,150000,9,diesel,no
2600,small_car,2009,manual,90000,11,petrol,no
2600,small_car,2005,manual,150000,4,petrol,no
4990,small_car,2006,manual,125000,5,petrol,no
2000,small_car,2001,manual,125000,8,petrol,no
650,small_car,1999,manual,150000,7,petrol,no
500,small_car,1998,manual,80000,11,petrol,yes
699,small_car,1996,manual,150000,8,petrol,no
700,coupe,1999,manual,150000,5,petrol,no
9750,small_car,2007,manual,90000,6,petrol,no
3100,coupe,1998,manual,150000,3,petrol,no
7900,convertible,2003,manual,150000,3,diesel,no
1099,small_car,1998,manual,150000,0,petrol,no
1900,small_car,2003,manual,150000,3,petrol,no
6750,small_car,2009,manual,150000,3,petrol,no
3300,small_car,1992,manual,5000,3,petrol,no
4800,coupe,2002,automatic,150000,7,petrol,no
3200,small_car,2004,manual,150000,1,petrol,no
7990,small_car,2012,manual,40000,2,petrol,no
1190,small_car,2000,manual,150000,7,diesel,no
3399,small_car,2002,manual,150000,8,petrol,no
950,small_car,1999,manual,150000,1,petrol,no
1699,small_car,2002,manual,150000,8,petrol,no
750,small_car,2001,manual,150000,10,petrol,no
299,coupe,1995,manual,150000,5,petrol,no
2800,small_car,2006,manual,150000,10,petrol,no
8290,small_car,2014,manual,40000,7,petrol,no
980,small_car,1998,manual,125000,9,petrol,no
4900,small_car,2007,automatic,100000,5,petrol,no
3750,convertible,2003,manual,90000,11,petrol,no
3999,convertible,1995,manual,150000,6,petrol,no
800,small_car,1998,manual,150000,10,petrol,no
900,small_car,1996,manual,150000,9,petrol,no
8990,suv,2011,manual,150000,5,diesel,no
3850,small_car,2006,manual,100000,7,petrol,no
4300,suv,1993,automatic,150000,12,petrol,no
970,small_car,1997,manual,150000,10,petrol,no
1600,small_car,1998,automatic,150000,8,petrol,no
3300,coupe,2002,automatic,150000,10,petrol,no
250,small_car,1998,manual,150000,6,petrol,yes
6000,convertible,2000,automatic,90000,4,petrol,no
500,small_car,1996,manual,150000,3,petrol,no
2300,small_car,2009,manual,150000,6,petrol,yes
600,small_car,1997,manual,150000,9,petrol,yes
1400,small_car,2002,manual,125000,3,petrol,no
2449,coupe,1993,manual,150000,2,petrol,no
3390,convertible,2004,automatic,150000,4,petrol,no
1349,small_car,1999,manual,150000,11,petrol,no
4400,coupe,2000,automatic,150000,0,petrol,no
2950,small_car,2007,manual,100000,9,petrol,no
999,small_car,1998,manual,125000,2,petrol,no
699,small_car,1995,manual,150000,9,petrol,no
1700,small_car,2004,manual,90000,12,petrol,no
1500,small_car,2003,manual,150000,3,petrol,no
600,small_car,2000,manual,150000,0,petrol,yes
7480,coupe,2006,automatic,125000,7,petrol,no
8990,small_car,2010,manual,80000,7,petrol,no
2500,small_car,2000,manual,150000,10,petrol,no
9500,small_car,2011,manual,40000,1,petrol,no
2450,small_car,2005,manual,150000,10,petrol,no
2399,small_car,2004,manual,150000,5,petrol,yes
2800,convertible,2003,manual,125000,0,petrol,no
1000,small_car,1997,manual,150000,0,petrol,no
3500,convertible,2006,manual,125000,8,petrol,no
950,small_car,2003,manual,150000,4,petrol,no
1100,small_car,1999,manual,150000,8,petrol,no
8800,suv,2007,manual,125000,8,diesel,no
7500,convertible,2003,automatic,40000,7,petrol,no
1300,small_car,1998,manual,5000,0,petrol,yes
2150,small_car,2004,automatic,100000,1,petrol,no
400,small_car,1997,manual,100000,3,petrol,no
5200,small_car,2008,manual,80000,10,petrol,no
4200,coupe,2008,automatic,125000,9,diesel,no
3000,small_car,2006,manual,150000,1,petrol,yes
3650,suv,1999,manual,125000,3,petrol,no
3999,small_car,2004,manual,150000,12,diesel,no
1850,coupe,2000,manual,150000,8,petrol,no
799,small_car,1999,manual,150000,9,petrol,no
5750,small_car,2012,manual,100000,6,petrol,no
1450,small_car,2002,manual,150000,12,petrol,no
1190,convertible,1998,manual,150000,3,petrol,no
1200,small_car,1999,manual,150000,7,petrol,no
3400,convertible,2002,manual,150000,2,petrol,no
1399,small_car,2000,manual,150000,0,petrol,no
5499,small_car,2011,manual,60000,9,petrol,no
1499,small_car,2001,manual,150000,1,petrol,no
850,small_car,1999,manual,150000,6,petrol,yes
1000,small_car,1999,manual,150000,12,petrol,no
270,small_car,1997,manual,150000,7,petrol,no
1200,coupe,1995,manual,150000,8,petrol,no
1999,small_car,2005,automatic,150000,5,petrol,no
600,small_car,2001,manual,150000,2,petrol,yes
6500,small_car,2008,manual,70000,3,petrol,no
7000,suv,2002,automatic,150000,5,diesel,no
1100,small_car,1997,manual,80000,9,petrol,no
1099,coupe,1991,manual,150000,0,petrol,no
3500,small_car,2008,manual,125000,10,petrol,no
450,small_car,2001,manual,150000,0,petrol,yes
3850,convertible,1997,manual,150000,9,petrol,no
5500,suv,2002,automatic,150000,4,petrol,no
3500,small_car,2007,manual,150000,8,petrol,no
5400,small_car,2004,manual,150000,8,petrol,no
2000,small_car,2004,manual,150000,2,petrol,yes
9200,small_car,2011,manual,60000,7,petrol,no
2200,small_car,2004,manual,150000,10,petrol,no
7999,coupe,2006,manual,150000,1,petrol,no
3333,small_car,2004,manual,90000,1,petrol,no
480,small_car,1991,manual,150000,7,petrol,yes
1800,convertible,2000,manual,125000,9,petrol,no
9500,convertible,2007,manual,60000,2,petrol,no
2150,small_car,2005,manual,125000,6,petrol,no
1000,small_car,2001,manual,125000,4,petrol,no
5950,small_car,2013,manual,70000,2,petrol,no
1100,small_car,2003,manual,150000,3,petrol,no
3800,convertible,1999,manual,150000,6,petrol,no
5550,coupe,2001,manual,125000,0,petrol,no
3750,convertible,1999,manual,150000,4,petrol,yes
7500,small_car,2009,manual,100000,8,petrol,no
200,small_car,1998,manual,150000,2,petrol,yes
650,small_car,1996,manual,150000,9,petrol,no
6450,convertible,2006,manual,150000,11,diesel,no
2300,small_car,2005,manual,125000,6,petrol,no
1150,small_car,2004,manual,150000,4,diesel,yes
5550,small_car,2009,manual,90000,6,petrol,no
770,small_car,1996,manual,125000,7,petrol,no
2500,convertible,2003,manual,125000,7,petrol,no
190,small_car,2000,manual,150000,9,petrol,yes
790,small_car,2000,manual,150000,5,petrol,no
2499,small_car,2006,manual,125000,11,petrol,no
6749,small_car,2009,manual,20000,5,petrol,no
990,small_car,1999,automatic,125000,3,petrol,no
2600,convertible,2002,automatic,150000,7,diesel,no
3800,small_car,2009,manual,150000,2,petrol,no
3499,small_car,2002,automatic,80000,0,petrol,no
1250,small_car,2002,manual,150000,8,petrol,yes
699,convertible,1997,manual,150000,10,petrol,no
1700,small_car,2002,manual,150000,11,petrol,no
1550,small_car,2002,manual,150000,12,petrol,no
2950,small_car,2005,manual,80000,10,diesel,no
8000,small_car,2011,manual,60000,5,petrol,no
2490,small_car,2004,manual,80000,10,petrol,no
999,small_car,2000,manual,150000,2,petrol,no
2350,small_car,2000,manual,150000,9,petrol,yes
9900,small_car,2009,manual,40000,7,petrol,no
5800,small_car,2007,manual,10000,11,petrol,no
700,small_car,1993,manual,100000,9,petrol,no
1350,coupe,2000,manual,150000,7,petrol,no
2200,small_car,2000,manual,100000,3,petrol,no
5000,coupe,1995,automatic,150000,2,petrol,no
9190,small_car,2011,manual,50000,6,petrol,no
6800,small_car,2008,manual,50000,5,diesel,no
950,small_car,1999,manual,125000,8,petrol,no
5500,small_car,2011,manual,60000,5,petrol,no
1500,small_car,2000,manual,150000,12,petrol,no
1900,small_car,2002,manual,150000,3,diesel,no
500,small_car,1998,manual,150000,3,petrol,no
1250,small_car,2001,manual,150000,3,petrol,no
2000,coupe,2000,automatic,150000,7,petrol,no
890,small_car,1998,manual,125000,8,petrol,no
3500,coupe,2001,automatic,150000,8,petrol,no
720,small_car,1999,manual,100000,9,petrol,no
950,small_car,1998,manual,100000,11,petrol,no
799,small_car,1991,manual,150000,4,petrol,no
999,convertible,1994,manual,150000,3,petrol,yes
3299,small_car,2001,manual,150000,2,petrol,no
450,small_car,2001,manual,150000,3,petrol,yes
3400,small_car,2003,manual,125000,6,petrol,no
1400,small_car,2001,automatic,100000,5,petrol,no
850,small_car,2001,manual,150000,6,petrol,no
5999,suv,2004,manual,150000,4,diesel,no
500,small_car,1990,manual,150000,0,petrol,no
6900,small_car,2007,manual,150000,7,diesel,no
4800,small_car,2003,manual,150000,7,petrol,no
700,small_car,2000,manual,150000,8,diesel,no
5600,small_car,2010,manual,40000,3,petrol,no
4999,small_car,2009,automatic,40000,8,petrol,no
1690,small_car,2006,manual,150000,3,petrol,no
1888,small_car,2003,manual,150000,4,petrol,no
4999,convertible,2005,manual,150000,4,petrol,no
550,small_car,1999,manual,150000,3,petrol,no
2950,small_car,2009,manual,30000,3,petrol,yes
700,convertible,1999,manual,150000,5,petrol,no
8290,small_car,2011,manual,20000,4,petrol,no
4444,suv,1999,automatic,150000,12,petrol,no
1500,small_car,1999,manual,150000,1,petrol,no
5900,small_car,2011,manual,60000,2,petrol,no
8875,convertible,2001,manual,150000,4,petrol,no
3000,small_car,2007,manual,50000,9,petrol,no
4500,small_car,2001,manual,150000,1,petrol,no
2000,convertible,1997,manual,150000,6,petrol,no
999,small_car,1998,manual,150000,11,petrol,no
2500,small_car,2002,manual,150000,7,diesel,no
3000,small_car,2005,manual,90000,3,petrol,no
3200,suv,1995,automatic,150000,4,petrol,no
500,coupe,1996,manual,150000,6,petrol,yes
120,small_car,1998,manual,150000,10,petrol,yes
650,small_car,2003,manual,150000,10,petrol,no
500,small_car,1999,manual,150000,11,petrol,yes
9200,suv,1990,manual,150000,11,petrol,yes
1250,small_car,2000,manual,150000,10,petrol,no
4000,small_car,2009,manual,70000,11,petrol,no
2499,convertible,1991,manual,150000,2,petrol,yes
150,small_car,2001,manual,150000,9,petrol,yes
600,small_car,1999,manual,150000,12,petrol,no
3200,suv,1992,automatic,150000,0,petrol,no
1490,small_car,1994,automatic,80000,11,petrol,no
899,coupe,1994,manual,100000,8,petrol,no
2150,small_car,2005,manual,100000,8,petrol,no
1300,small_car,1999,manual,150000,6,diesel,no
9999,coupe,2005,automatic,125000,2,petrol,no
1650,small_car,2009,manual,90000,5,petrol,yes
1500,small_car,2003,manual,150000,3,petrol,no
2100,small_car,2001,manual,150000,10,petrol,no
3999,convertible,2000,manual,150000,9,petrol,no
1899,coupe,2000,manual,150000,10,petrol,no
9500,coupe,2002,manual,150000,2,petrol,no
800,small_car,1999,manual,125000,4,petrol,no
250,small_car,1995,manual,150000,9,petrol,yes
2500,suv,2002,automatic,150000,11,petrol,no
250,coupe,1993,manual,150000,4,petrol,no
8750,small_car,2012,manual,50000,5,petrol,no
2850,small_car,2006,manual,125000,5,petrol,no
6500,small_car,2010,manual,40000,8,petrol,no
2700,small_car,2007,manual,100000,3,petrol,no
3300,suv,2005,manual,90000,5,petrol,no
1800,coupe,1998,manual,150000,12,petrol,no
7300,suv,2001,automatic,150000,6,diesel,no
1200,small_car,1995,manual,150000,8,petrol,yes
1650,coupe,2003,automatic,150000,1,diesel,yes
500,small_car,2001,manual,150000,4,petrol,no
1400,small_car,1999,manual,100000,4,petrol,no
5950,convertible,2002,manual,150000,10,petrol,no
1999,small_car,2001,manual,125000,5,petrol,yes
6500,small_car,2009,manual,70000,4,petrol,no
1650,small_car,2001,automatic,150000,7,petrol,no
550,small_car,2001,manual,150000,6,petrol,no
790,small_car,1997,manual,150000,3,petrol,no
4200,small_car,2003,manual,125000,6,petrol,no
300,small_car,1999,manual,150000,9,petrol,yes
3550,convertible,2000,manual,125000,10,petrol,no
3000,small_car,2010,manual,150000,8,diesel,no
7000,suv,2008,automatic,150000,12,diesel,no
150,small_car,1998,manual,150000,0,petrol,no
1990,small_car,2007,manual,150000,5,petrol,no
1650,small_car,2001,automatic,90000,5,petrol,no
4000,small_car,2007,manual,70000,9,petrol,no
2450,small_car,2002,manual,150000,8,petrol,no
1850,small_car,2002,manual,150000,5,diesel,no
6400,small_car,2009,manual,125000,9,diesel,no
6490,suv,2006,manual,150000,9,diesel,yes
4799,small_car,2007,manual,150000,2,diesel,no
3850,small_car,2011,automatic,60000,12,petrol,no
3499,small_car,2001,manual,150000,6,diesel,no
8999,small_car,2012,manual,40000,5,petrol,no
3998,small_car,2007,manual,125000,10,petrol,no
3490,small_car,2004,manual,80000,11,petrol,no
1998,small_car,2003,manual,150000,1,petrol,no
3300,small_car,2008,manual,40000,4,petrol,yes
4750,small_car,2000,manual,100000,6,petrol,no
5900,suv,2002,automatic,150000,3,diesel,yes
2799,convertible,2000,manual,125000,3,petrol,no
1000,small_car,2000,manual,150000,6,petrol,no
3800,small_car,2002,manual,150000,3,petrol,no
8600,coupe,2005,automatic,150000,9,petrol,no
2200,coupe,1996,manual,150000,7,petrol,no
1999,convertible,2000,manual,150000,5,petrol,no
1490,small_car,2007,manual,150000,3,petrol,no
1450,small_car,2002,manual,100000,2,petrol,no
999,small_car,1999,manual,150000,6,petrol,no
2900,convertible,2004,automatic,150000,3,petrol,no
6950,small_car,2011,manual,125000,8,diesel,no
1300,coupe,1995,manual,150000,12,petrol,no
1190,small_car,2003,manual,125000,4,petrol,no
6800,small_car,2011,manual,60000,3,petrol,no
999,small_car,1994,manual,90000,0,petrol,yes
2200,small_car,2005,manual,125000,3,petrol,no
750,small_car,1997,manual,150000,3,petrol,no
5900,convertible,1999,manual,150000,4,petrol,no
3750,convertible,2006,manual,150000,6,petrol,no
950,small_car,2003,manual,150000,10,petrol,no
2990,small_car,2004,manual,125000,2,petrol,no
1699,small_car,2004,manual,150000,7,petrol,no
2500,small_car,1993,manual,60000,5,petrol,no
8890,small_car,2013,manual,20000,6,petrol,no
350,small_car,1997,manual,150000,5,petrol,yes
